rank,archetype,combined_archetype_entries,representative_player,quantity,set_code,collector_number,raw_locator,top10,limitless_card_url,archetype_tag,meta_tag_top50,meta_tag_top10
30,Mega Venusaur,19,Mathew Hoang,2,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,1,TWM,155,TWM-155,False,https://limitlesstcg.com/cards/TWM/155,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,1,POR,76,POR-76,False,https://limitlesstcg.com/cards/POR/76,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,1,ASC,207,ASC-207,False,https://limitlesstcg.com/cards/ASC/207,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,1,SFA,57,SFA-57,False,https://limitlesstcg.com/cards/SFA/57,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,1,MEG,132,MEG-132,False,https://limitlesstcg.com/cards/MEG/132,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,3,TWM,143,TWM-143,False,https://limitlesstcg.com/cards/TWM/143,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,3,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,2,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,2,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,1,PRE,116,PRE-116,False,https://limitlesstcg.com/cards/PRE/116,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,1,ASC,181,ASC-181,False,https://limitlesstcg.com/cards/ASC/181,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,3,MEG,117,MEG-117,False,https://limitlesstcg.com/cards/MEG/117,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
30,Mega Venusaur,19,Mathew Hoang,12,MEE,1,MEE-1,False,https://limitlesstcg.com/cards/MEE/1,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,SCR,114,SCR-114,False,https://limitlesstcg.com/cards/SCR/114,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,TEF,126,TEF-126,False,https://limitlesstcg.com/cards/TEF/126,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,3,SCR,115,SCR-115,False,https://limitlesstcg.com/cards/SCR/115,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,3,TWM,25,TWM-25,False,https://limitlesstcg.com/cards/TWM/25,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,ASC,171,ASC-171,False,https://limitlesstcg.com/cards/ASC/171,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,MEG,104,MEG-104,False,https://limitlesstcg.com/cards/MEG/104,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,ASC,76,ASC-76,False,https://limitlesstcg.com/cards/ASC/76,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,TEF,123,TEF-123,False,https://limitlesstcg.com/cards/TEF/123,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,TWM,64,TWM-64,False,https://limitlesstcg.com/cards/TWM/64,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,SSP,111,SSP-111,False,https://limitlesstcg.com/cards/SSP/111,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,SSP,56,SSP-56,False,https://limitlesstcg.com/cards/SSP/56,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,TEF,25,TEF-25,False,https://limitlesstcg.com/cards/TEF/25,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,SSP,76,SSP-76,False,https://limitlesstcg.com/cards/SSP/76,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,4,SCR,133,SCR-133,False,https://limitlesstcg.com/cards/SCR/133,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,SSP,170,SSP-170,False,https://limitlesstcg.com/cards/SSP/170,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,JTG,146,JTG-146,False,https://limitlesstcg.com/cards/JTG/146,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,4,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,MEG,115,MEG-115,False,https://limitlesstcg.com/cards/MEG/115,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,TWM,165,TWM-165,False,https://limitlesstcg.com/cards/TWM/165,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,SVI,171,SVI-171,False,https://limitlesstcg.com/cards/SVI/171,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,POR,72,POR-72,False,https://limitlesstcg.com/cards/POR/72,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,ASC,189,ASC-189,False,https://limitlesstcg.com/cards/ASC/189,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,CRI,82,CRI-82,False,https://limitlesstcg.com/cards/CRI/82,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,3,SCR,131,SCR-131,False,https://limitlesstcg.com/cards/SCR/131,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,5,MEE,1,MEE-1,False,https://limitlesstcg.com/cards/MEE/1,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,MEE,6,MEE-6,False,https://limitlesstcg.com/cards/MEE/6,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,MEE,4,MEE-4,False,https://limitlesstcg.com/cards/MEE/4,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,2,MEE,5,MEE-5,False,https://limitlesstcg.com/cards/MEE/5,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
31,Tera Box,14,Leonardo Santiago,1,MEE,3,MEE-3,False,https://limitlesstcg.com/cards/MEE/3,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,3,ASC,99,ASC-99,False,https://limitlesstcg.com/cards/ASC/99,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,2,MEG,86,MEG-86,False,https://limitlesstcg.com/cards/MEG/86,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,2,MEG,104,MEG-104,False,https://limitlesstcg.com/cards/MEG/104,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,2,ASC,172,ASC-172,False,https://limitlesstcg.com/cards/ASC/172,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,2,MEG,88,MEG-88,False,https://limitlesstcg.com/cards/MEG/88,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,TWM,141,TWM-141,False,https://limitlesstcg.com/cards/TWM/141,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,SSP,76,SSP-76,False,https://limitlesstcg.com/cards/SSP/76,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,SFA,39,SFA-39,False,https://limitlesstcg.com/cards/SFA/39,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,PFL,14,PFL-14,False,https://limitlesstcg.com/cards/PFL/14,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,ASC,39,ASC-39,False,https://limitlesstcg.com/cards/ASC/39,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,4,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,4,ASC,207,ASC-207,False,https://limitlesstcg.com/cards/ASC/207,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,2,MEG,119,MEG-119,False,https://limitlesstcg.com/cards/MEG/119,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,2,SSP,179,SSP-179,False,https://limitlesstcg.com/cards/SSP/179,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,JTG,146,JTG-146,False,https://limitlesstcg.com/cards/JTG/146,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,4,ASC,209,ASC-209,False,https://limitlesstcg.com/cards/ASC/209,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,4,CRI,83,CRI-83,False,https://limitlesstcg.com/cards/CRI/83,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,3,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,2,CRI,82,CRI-82,False,https://limitlesstcg.com/cards/CRI/82,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,MEG,115,MEG-115,False,https://limitlesstcg.com/cards/MEG/115,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,SSP,185,SSP-185,False,https://limitlesstcg.com/cards/SSP/185,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,POR,72,POR-72,False,https://limitlesstcg.com/cards/POR/72,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,2,CRI,80,CRI-80,False,https://limitlesstcg.com/cards/CRI/80,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,1,ASC,210,ASC-210,False,https://limitlesstcg.com/cards/ASC/210,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,8,MEE,7,MEE-7,False,https://limitlesstcg.com/cards/MEE/7,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
32,Mega Absol Box,12,Joseph Bjerg,2,MEE,2,MEE-2,False,https://limitlesstcg.com/cards/MEE/2,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,4,SCR,114,SCR-114,False,https://limitlesstcg.com/cards/SCR/114,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,4,SCR,115,SCR-115,False,https://limitlesstcg.com/cards/SCR/115,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,3,PRE,75,PRE-75,False,https://limitlesstcg.com/cards/PRE/75,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,2,ASC,171,ASC-171,False,https://limitlesstcg.com/cards/ASC/171,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,2,ASC,76,ASC-76,False,https://limitlesstcg.com/cards/ASC/76,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,SSP,143,SSP-143,False,https://limitlesstcg.com/cards/SSP/143,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,2,PRE,14,PRE-14,False,https://limitlesstcg.com/cards/PRE/14,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,PRE,6,PRE-6,False,https://limitlesstcg.com/cards/PRE/6,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,SSP,86,SSP-86,False,https://limitlesstcg.com/cards/SSP/86,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,ASC,179,ASC-179,False,https://limitlesstcg.com/cards/ASC/179,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,SSP,76,SSP-76,False,https://limitlesstcg.com/cards/SSP/76,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,3,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,WHT,84,WHT-84,False,https://limitlesstcg.com/cards/WHT/84,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,TWM,154,TWM-154,False,https://limitlesstcg.com/cards/TWM/154,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,JTG,143,JTG-143,False,https://limitlesstcg.com/cards/JTG/143,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,SSP,170,SSP-170,False,https://limitlesstcg.com/cards/SSP/170,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,SCR,132,SCR-132,False,https://limitlesstcg.com/cards/SCR/132,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,SCR,133,SCR-133,False,https://limitlesstcg.com/cards/SCR/133,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,4,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,4,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,2,ASC,184,ASC-184,False,https://limitlesstcg.com/cards/ASC/184,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,2,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,ASC,189,ASC-189,False,https://limitlesstcg.com/cards/ASC/189,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,MEG,115,MEG-115,False,https://limitlesstcg.com/cards/MEG/115,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,CRI,82,CRI-82,False,https://limitlesstcg.com/cards/CRI/82,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,ASC,181,ASC-181,False,https://limitlesstcg.com/cards/ASC/181,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,SCR,142,SCR-142,False,https://limitlesstcg.com/cards/SCR/142,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,2,SCR,131,SCR-131,False,https://limitlesstcg.com/cards/SCR/131,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,SSP,177,SSP-177,False,https://limitlesstcg.com/cards/SSP/177,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,2,MEE,2,MEE-2,False,https://limitlesstcg.com/cards/MEE/2,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,2,MEE,3,MEE-3,False,https://limitlesstcg.com/cards/MEE/3,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,2,MEE,5,MEE-5,False,https://limitlesstcg.com/cards/MEE/5,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,MEE,4,MEE-4,False,https://limitlesstcg.com/cards/MEE/4,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
33,Flareon,11,Aaron Bonilla,1,MEE,1,MEE-1,False,https://limitlesstcg.com/cards/MEE/1,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,4,POR,56,POR-56,False,https://limitlesstcg.com/cards/POR/56,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,4,POR,57,POR-57,False,https://limitlesstcg.com/cards/POR/57,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,4,POR,58,POR-58,False,https://limitlesstcg.com/cards/POR/58,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,4,ASC,158,ASC-158,False,https://limitlesstcg.com/cards/ASC/158,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,4,ASC,159,ASC-159,False,https://limitlesstcg.com/cards/ASC/159,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,2,BLK,67,BLK-67,False,https://limitlesstcg.com/cards/BLK/67,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,1,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,1,DRI,10,DRI-10,False,https://limitlesstcg.com/cards/DRI/10,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,3,JTG,146,JTG-146,False,https://limitlesstcg.com/cards/JTG/146,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,3,WHT,84,WHT-84,False,https://limitlesstcg.com/cards/WHT/84,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,3,MEG,119,MEG-119,False,https://limitlesstcg.com/cards/MEG/119,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,2,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,4,ASC,184,ASC-184,False,https://limitlesstcg.com/cards/ASC/184,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,4,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,2,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,1,PRE,116,PRE-116,False,https://limitlesstcg.com/cards/PRE/116,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,2,ASC,181,ASC-181,False,https://limitlesstcg.com/cards/ASC/181,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,2,ASC,186,ASC-186,False,https://limitlesstcg.com/cards/ASC/186,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,2,PFL,85,PFL-85,False,https://limitlesstcg.com/cards/PFL/85,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,4,WHT,86,WHT-86,False,https://limitlesstcg.com/cards/WHT/86,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
34,Doublade,7,Corliss McDaniel,4,TEF,161,TEF-161,False,https://limitlesstcg.com/cards/TEF/161,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,4,PFL,67,PFL-67,False,https://limitlesstcg.com/cards/PFL/67,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,4,PFL,68,PFL-68,False,https://limitlesstcg.com/cards/PFL/68,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,3,ASC,99,ASC-99,False,https://limitlesstcg.com/cards/ASC/99,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,2,SVP,129,SVP-129,False,https://limitlesstcg.com/cards/SVP/129,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,1,SFA,39,SFA-39,False,https://limitlesstcg.com/cards/SFA/39,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,1,TWM,118,TWM-118,False,https://limitlesstcg.com/cards/TWM/118,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,1,MEG,86,MEG-86,False,https://limitlesstcg.com/cards/MEG/86,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,1,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,4,ASC,207,ASC-207,False,https://limitlesstcg.com/cards/ASC/207,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,4,MEG,119,MEG-119,False,https://limitlesstcg.com/cards/MEG/119,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,3,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,4,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,3,SVI,186,SVI-186,False,https://limitlesstcg.com/cards/SVI/186,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,3,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
35,Toxtricity,6,Jonathan Mack,2,MEG,115,MEG-115,False,https://limitlesstcg.com/cards/MEG/115,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,
